"issue_key","created","resolutiondate","days_to_solve"
"LUCENE-4408","2012-09-19","2012-09-19","0"
"SOLR-5951","2014-04-02","2014-04-02","0"
"SOLR-5018","2013-07-08","2013-07-10","2"
"SOLR-2114","2010-09-08","2010-09-08","0"
"SOLR-5574","2013-12-23","2014-02-02","41"
"LUCENE-277","2004-09-15","2006-05-27","619"
"LUCENE-4798","2013-02-26","2013-02-26","0"
"LUCENE-1874","2009-08-29","2009-09-07","9"
"LUCENE-4775","2013-02-12","2013-02-13","1"
"LUCENE-2989","2011-03-24","2011-03-25","1"
"SOLR-1432","2009-09-15","2009-09-17","2"
"SOLR-4609","2013-03-18","2013-03-19","1"
"LUCENE-3224","2011-06-21","2011-06-21","0"
"LUCENE-593","2006-06-08","2006-07-01","23"
"SOLR-5993","2014-04-17","2014-04-18","1"
"LUCENE-3898","2012-03-21","2012-03-21","0"
"SOLR-3992","2012-10-25","2012-10-26","1"
"LUCENE-5245","2013-09-25","2013-09-26","1"
"LUCENE-1404","2008-09-23","2008-09-24","1"
"SOLR-2189","2010-10-22","2012-01-05","440"
"SOLR-2567","2011-06-01","2011-06-08","7"
"SOLR-6812","2014-12-02","2014-12-13","11"
"SOLR-1417","2009-09-09","2009-09-09","0"
"SOLR-7486","2015-04-29","2015-04-30","1"
"SOLR-3194","2012-03-02","2012-03-03","1"
"SOLR-4484","2013-02-21","2013-02-22","1"
"LUCENE-1036","2007-10-26","2007-11-07","12"
"LUCENE-3123","2011-05-19","2011-05-19","0"
"LUCENE-4724","2013-01-27","2013-01-28","1"
"LUCENE-4704","2013-01-21","2013-01-27","6"
"LUCENE-5206","2013-09-12","2013-09-12","0"
"SOLR-268","2007-06-21","2007-06-23","2"
"LUCENE-1715","2009-06-23","2009-06-25","2"
"SOLR-4352","2013-01-24","2013-02-22","29"
"SOLR-2135","2010-09-28","2010-10-01","3"
"LUCENE-345","2005-02-09","2006-05-27","472"
"SOLR-6802","2014-11-27","2014-12-04","7"
"SOLR-2041","2010-08-12","2010-08-12","0"
"LUCENE-3742","2012-01-31","2012-01-31","0"
"LUCENE-883","2007-05-17","2007-05-19","2"
"LUCENE-1318","2008-06-27","2008-06-28","1"
"SOLR-4125","2012-11-29","2012-12-13","14"
"LUCENE-4650","2013-01-02","2013-01-02","0"
"LUCENE-4991","2013-05-09","2013-05-10","1"
"SOLR-3009","2012-01-06","2012-02-22","47"
"LUCENE-5466","2014-02-23","2014-03-17","22"
"LUCENE-1468","2008-11-24","2008-12-05","11"
"LUCENE-4114","2012-06-05","2012-06-06","1"
"SOLR-1078","2009-03-20","2009-05-08","49"
"SOLR-682","2008-08-07","2008-08-08","1"
"SOLR-1662","2009-12-16","2009-12-17","1"
"SOLR-1928","2010-05-25","2010-05-26","1"
"LUCENE-2184","2009-12-28","2010-11-27","334"
"SOLR-7411","2015-04-16","2015-04-16","0"
"LUCENE-23","2002-03-25","2006-05-27","1524"
"LUCENE-3520","2011-10-15","2011-10-16","1"
"SOLR-1421","2009-09-10","2009-09-11","1"
"SOLR-500","2008-03-07","2008-03-07","0"
"SOLR-3938","2012-10-12","2012-10-26","14"
"SOLR-1496","2009-10-07","2009-10-07","0"
"SOLR-4949","2013-06-21","2013-06-23","2"
"LUCENE-38","2002-06-11","2008-11-13","2347"
"SOLR-7412","2015-04-16","2015-04-17","1"
"LUCENE-4364","2012-09-05","2012-09-10","5"
"LUCENE-5700","2014-05-23","2014-05-30","7"
"SOLR-7545","2015-05-14","2015-05-23","9"
"SOLR-5543","2013-12-10","2013-12-14","4"
"LUCENE-5864","2014-07-31","2014-08-13","13"
"LUCENE-4026","2012-04-30","2012-05-16","16"
"SOLR-6235","2014-07-10","2014-08-21","42"
"LUCENE-6060","2014-11-12","2014-11-13","1"
"LUCENE-1583","2009-04-02","2009-07-14","103"
"SOLR-7118","2015-02-16","2015-05-29","102"
"LUCENE-5085","2013-07-01","2013-07-03","2"
"SOLR-1067","2009-03-11","2012-06-06","1183"
"SOLR-696","2008-08-13","2008-08-13","0"
"LUCENE-4334","2012-08-28","2012-08-28","0"
"LUCENE-5160","2013-08-08","2013-08-08","0"
"SOLR-1183","2009-05-25","2009-05-25","0"
"SOLR-2491","2011-05-03","2011-06-07","35"
"SOLR-2672","2011-07-24","2011-07-24","0"
"LUCENE-4423","2012-09-24","2012-09-25","1"
"SOLR-1950","2010-06-13","2011-10-25","499"
"LUCENE-3880","2012-03-18","2012-03-19","1"
"LUCENE-3777","2012-02-14","2012-05-10","86"
"LUCENE-1374","2008-09-03","2008-09-03","0"
"SOLR-4626","2013-03-21","2013-10-01","194"
"SOLR-2249","2010-11-23","2011-02-15","84"
"SOLR-2528","2011-05-19","2011-05-19","0"
"SOLR-6137","2014-06-05","2014-07-15","40"
"LUCENE-5200","2013-09-04","2013-09-06","2"
"LUCENE-2466","2010-05-17","2010-05-17","0"
"LUCENE-1280","2008-05-08","2008-08-25","109"
"SOLR-2342","2011-02-01","2011-02-14","13"
"SOLR-1908","2010-05-12","2010-05-14","2"
"LUCENE-3858","2012-03-09","2012-03-09","0"
"SOLR-6793","2014-11-25","2015-01-10","46"
"LUCENE-4357","2012-09-04","2012-09-05","1"
"LUCENE-1640","2009-05-16","2009-05-24","8"
"LUCENE-5898","2014-08-22","2014-08-22","0"
"LUCENE-2704","2010-10-15","2011-03-10","146"
"LUCENE-372","2005-04-14","2007-03-08","693"
"LUCENE-3101","2011-05-15","2011-05-16","1"
"SOLR-3477","2012-05-22","2012-06-28","37"
"LUCENE-938","2007-06-21","2007-07-13","22"
"SOLR-1117","2009-04-16","2009-04-16","0"
"LUCENE-1013","2007-10-01","2007-10-05","4"
"LUCENE-1648","2009-05-20","2009-06-07","18"
"SOLR-3199","2012-03-04","2012-03-04","0"
"LUCENE-5908","2014-08-26","2014-08-27","1"
"SOLR-3656","2012-07-20","2012-07-23","3"
"LUCENE-1781","2009-08-04","2009-09-22","49"
"SOLR-1852","2010-03-27","2010-06-02","67"
"LUCENE-2565","2010-07-26","2010-07-26","0"
"LUCENE-2462","2010-05-14","2010-05-14","0"
"LUCENE-1519","2009-01-14","2009-02-19","36"
"LUCENE-2478","2010-05-26","2010-05-26","0"
"LUCENE-3430","2011-09-11","2011-09-12","1"
"SOLR-5113","2013-08-03","2013-08-08","5"
"LUCENE-209","2004-04-04","2006-05-27","783"
"SOLR-6754","2014-11-18","2014-11-24","6"
"LUCENE-630","2006-07-19","2006-07-19","0"
"SOLR-1789","2010-02-23","2011-05-20","451"
"LUCENE-3694","2012-01-13","2012-01-16","3"
"SOLR-6284","2014-07-26","2014-08-14","19"
"LUCENE-6027","2014-10-27","2014-10-28","1"
"LUCENE-3479","2011-09-30","2011-10-10","10"
"SOLR-6920","2015-01-07","2015-02-09","33"
"SOLR-378","2007-10-11","2007-10-28","17"
"LUCENE-1327","2008-07-06","2009-03-20","257"
"SOLR-348","2007-09-07","2007-09-08","1"
"SOLR-3029","2012-01-11","2014-08-12","944"
"LUCENE-3656","2011-12-19","2011-12-20","1"
"LUCENE-443","2005-10-02","2006-10-17","380"
"LUCENE-491","2006-02-02","2006-02-06","4"
"SOLR-3376","2012-04-18","2012-09-19","154"
"SOLR-2125","2010-09-20","2010-09-23","3"
"SOLR-4463","2013-02-15","2013-02-15","0"
"LUCENE-3404","2011-08-27","2011-08-27","0"
"LUCENE-4654","2013-01-03","2013-03-04","60"
"LUCENE-2477","2010-05-25","2010-05-31","6"
"LUCENE-6050","2014-11-05","2014-11-11","6"
"LUCENE-4785","2013-02-20","2013-02-22","2"
"LUCENE-418","2005-08-04","2006-05-27","296"
"LUCENE-3356","2011-08-02","2011-08-07","5"
"LUCENE-4834","2013-03-15","2013-03-15","0"
"LUCENE-52","2002-09-04","2006-05-27","1361"
"LUCENE-5278","2013-10-11","2013-10-12","1"
"SOLR-1430","2009-09-14","2009-09-15","1"
"LUCENE-5682","2014-05-19","2014-05-23","4"
"SOLR-3587","2012-07-02","2012-07-03","1"
"SOLR-3878","2012-09-24","2012-09-25","1"
"SOLR-740","2008-08-29","2008-08-30","1"
"LUCENE-6614","2015-06-26","2015-06-27","1"
"SOLR-6180","2014-06-19","2014-07-08","19"
"LUCENE-736","2006-12-01","2007-04-24","144"
"SOLR-3081","2012-01-31","2012-01-31","0"
"LUCENE-4588","2012-12-05","2012-12-09","4"
"LUCENE-4986","2013-05-08","2013-05-09","1"
"LUCENE-4612","2012-12-10","2013-01-22","43"
"SOLR-6016","2014-04-25","2014-12-30","249"
"LUCENE-4989","2013-05-09","2013-06-05","27"
"LUCENE-689","2006-10-19","2009-03-04","867"
"LUCENE-3590","2011-11-24","2012-05-29","187"
"SOLR-3541","2012-06-13","2012-06-13","0"
"LUCENE-3692","2012-01-12","2012-01-16","4"
"SOLR-1711","2010-01-08","2011-02-15","403"
"SOLR-4400","2013-02-03","2013-02-08","5"
"SOLR-7173","2015-02-27","2015-03-12","13"
"LUCENE-3718","2012-01-24","2012-01-24","0"
"LUCENE-262","2004-08-15","2006-05-27","650"
"SOLR-1015","2009-02-10","2009-02-12","2"
"LUCENE-1132","2008-01-15","2008-01-29","14"
"SOLR-4788","2013-05-06","2013-07-08","63"
"SOLR-2797","2011-09-27","2011-09-30","3"
"SOLR-2981","2011-12-20","2012-08-15","239"
"SOLR-3364","2012-04-17","2012-04-18","1"
"SOLR-1948","2010-06-12","2010-06-12","0"
"SOLR-1016","2009-02-11","2009-02-11","0"
"LUCENE-832","2007-03-14","2007-08-01","140"
"SOLR-3682","2012-07-27","2012-07-30","3"
"LUCENE-5033","2013-06-05","2013-06-08","3"
"LUCENE-3886","2012-03-19","2012-03-19","0"
"LUCENE-4890","2013-03-27","2013-06-22","87"
"SOLR-4744","2013-04-21","2013-06-06","46"
"LUCENE-880","2007-05-15","2007-05-17","2"
"SOLR-3638","2012-07-18","2013-01-28","194"
"SOLR-6530","2014-09-17","2014-10-16","29"
"LUCENE-4339","2012-08-29","2012-08-30","1"
"LUCENE-3732","2012-01-30","2012-09-18","232"
"LUCENE-3442","2011-09-20","2011-09-20","0"
"LUCENE-3205","2011-06-15","2011-11-12","150"
"SOLR-310","2007-07-19","2007-09-04","47"
"LUCENE-2584","2010-08-03","2011-01-18","168"
"SOLR-609","2008-06-27","2008-07-25","28"
"SOLR-2","2006-03-06","2006-11-09","248"
"LUCENE-4533","2012-11-04","2012-11-05","1"
"SOLR-2692","2011-08-03","2011-08-03","0"
"SOLR-5325","2013-10-09","2013-10-13","4"
"SOLR-4849","2013-05-21","2013-05-22","1"
"SOLR-6481","2014-09-04","2015-02-26","175"
"LUCENE-493","2006-02-07","2007-01-03","330"
"SOLR-7380","2015-04-12","2015-04-12","0"
"LUCENE-5567","2014-04-03","2014-04-04","1"
"SOLR-7763","2015-07-07","2015-07-07","0"
"LUCENE-5481","2014-02-28","2014-03-25","25"
"LUCENE-6120","2014-12-17","2014-12-23","6"
"LUCENE-1134","2008-01-15","2008-02-03","19"
"SOLR-4469","2013-02-17","2013-02-22","5"
"SOLR-767","2008-09-10","2008-09-11","1"
"SOLR-5051","2013-07-19","2013-07-19","0"
"SOLR-5421","2013-11-05","2013-11-15","10"
"LUCENE-63","2002-10-01","2006-05-27","1334"
"LUCENE-4914","2013-04-07","2013-04-07","0"
"SOLR-5328","2013-10-10","2013-10-19","9"
"LUCENE-5929","2014-09-09","2014-11-13","65"
"SOLR-3662","2012-07-21","2012-07-23","2"
"SOLR-4584","2013-03-14","2013-04-19","36"
"SOLR-7748","2015-07-02","2015-07-08","6"
"SOLR-3122","2012-02-11","2012-02-18","7"
"SOLR-2817","2011-10-07","2011-10-08","1"
"SOLR-1753","2010-02-03","2010-02-05","2"
"SOLR-1767","2010-02-10","2010-02-10","0"
"SOLR-3540","2012-06-13","2012-06-13","0"
"SOLR-4605","2013-03-18","2013-03-19","1"
"SOLR-1282","2009-07-14","2009-07-29","15"
"LUCENE-6308","2015-02-27","2015-03-31","32"
"LUCENE-4529","2012-11-02","2012-11-03","1"
"LUCENE-2035","2009-11-05","2010-11-27","387"
"SOLR-5847","2014-03-11","2014-07-25","136"
"LUCENE-1045","2007-11-03","2008-02-02","91"
"SOLR-2008","2010-07-20","2010-07-20","0"
"LUCENE-4894","2013-04-01","2013-07-19","109"
"LUCENE-2097","2009-11-29","2011-03-10","466"
"LUCENE-392","2005-05-24","2005-11-10","170"
"SOLR-4967","2013-06-26","2013-06-28","2"
"LUCENE-1521","2009-01-16","2009-02-19","34"
"LUCENE-6637","2015-06-29","2015-06-29","0"
"LUCENE-2129","2009-12-07","2009-12-07","0"
"LUCENE-55","2002-09-13","2006-05-27","1352"
"LUCENE-5568","2014-04-03","2014-04-03","0"
"SOLR-6685","2014-10-31","2014-12-01","31"
"LUCENE-5412","2014-01-22","2014-09-27","248"
"SOLR-3267","2012-03-23","2012-06-15","84"
"LUCENE-1569","2009-03-22","2009-03-22","0"
"LUCENE-158","2003-10-31","2006-03-22","873"
"LUCENE-311","2004-11-15","2006-05-27","558"
"LUCENE-980","2007-08-16","2007-08-18","2"
"SOLR-6732","2014-11-12","2014-11-18","6"
"LUCENE-3835","2012-02-29","2012-02-29","0"
"SOLR-862","2008-11-15","2009-07-27","254"
"SOLR-2363","2011-02-15","2011-03-01","14"
"SOLR-4452","2013-02-13","2013-07-03","140"
"SOLR-1630","2009-12-07","2010-08-20","256"
"LUCENE-2874","2011-01-19","2011-01-19","0"
"SOLR-2711","2011-08-13","2011-10-16","64"
"LUCENE-2117","2009-12-05","2009-12-09","4"
"LUCENE-6161","2015-01-04","2015-01-22","18"
"LUCENE-2328","2010-03-17","2010-10-30","227"
"SOLR-3492","2012-05-28","2014-08-11","805"
"LUCENE-1452","2008-11-13","2008-11-14","1"
"SOLR-7652","2015-06-09","2015-06-16","7"
"LUCENE-6085","2014-12-01","2014-12-02","1"
"SOLR-5094","2013-07-30","2013-07-30","0"
"LUCENE-5342","2013-11-15","2013-11-15","0"
"SOLR-159","2007-02-13","2007-02-14","1"
"LUCENE-4786","2013-02-20","2013-02-22","2"
"LUCENE-1905","2009-09-09","2009-09-09","0"
"LUCENE-362","2005-03-18","2011-01-26","2140"
"LUCENE-4101","2012-06-02","2012-06-10","8"
"LUCENE-3695","2012-01-13","2012-03-06","53"
"LUCENE-538","2006-04-04","2011-01-25","1757"
"SOLR-6023","2014-04-26","2014-05-03","7"
"LUCENE-3208","2011-06-16","2011-06-16","0"
"SOLR-6471","2014-09-02","2014-09-05","3"
"LUCENE-970","2007-07-30","2007-07-30","0"
"LUCENE-1092","2007-12-18","2007-12-18","0"
"LUCENE-1974","2009-10-12","2009-10-14","2"
"SOLR-5489","2013-11-21","2013-11-21","0"
"SOLR-7358","2015-04-07","2015-04-08","1"
"SOLR-1317","2009-07-31","2009-07-31","0"
"LUCENE-3453","2011-09-24","2012-01-15","113"
"SOLR-3623","2012-07-16","2012-08-26","41"
"SOLR-5000","2013-07-03","2013-07-03","0"
"SOLR-4207","2012-12-17","2014-07-28","588"
"SOLR-3309","2012-04-03","2012-05-23","50"
"LUCENE-5817","2014-07-11","2014-07-11","0"
"SOLR-517","2008-03-29","2008-08-21","145"
"SOLR-4891","2013-06-03","2013-06-05","2"
"SOLR-4941","2013-06-19","2013-06-20","1"
"LUCENE-1156","2008-01-25","2008-01-31","6"
"SOLR-3538","2012-06-12","2012-10-24","134"
"LUCENE-2166","2009-12-16","2009-12-16","0"
"SOLR-3360","2012-04-16","2012-04-23","7"
"LUCENE-318","2004-11-30","2006-05-27","543"
"SOLR-4462","2013-02-15","2013-02-15","0"
"SOLR-7262","2015-03-18","2015-03-19","1"
"LUCENE-5374","2013-12-19","2013-12-20","1"
"LUCENE-108","2003-05-07","2006-05-27","1116"
"SOLR-2625","2011-06-28","2011-06-30","2"
"SOLR-3900","2012-09-27","2013-06-17","263"
"LUCENE-5935","2014-09-10","2014-09-10","0"
"SOLR-1094","2009-03-29","2009-04-28","30"
"SOLR-6290","2014-07-28","2014-07-28","0"
"SOLR-4567","2013-03-13","2013-03-13","0"
"SOLR-2308","2011-01-06","2011-01-30","24"
"LUCENE-2569","2010-07-26","2010-07-27","1"
"SOLR-5408","2013-10-31","2013-11-15","15"
"LUCENE-4493","2012-10-19","2012-10-19","0"
"SOLR-3648","2012-07-19","2012-07-28","9"
"SOLR-6389","2014-08-18","2014-08-18","0"
"SOLR-4233","2012-12-26","2012-12-26","0"
"SOLR-489","2008-02-25","2008-08-11","168"
"LUCENE-236","2004-07-09","2006-05-27","687"
"LUCENE-2756","2010-11-12","2011-01-11","60"
"LUCENE-5338","2013-11-11","2013-11-11","0"
"LUCENE-3713","2012-01-21","2012-01-21","0"
"LUCENE-3876","2012-03-16","2012-03-16","0"
"LUCENE-6421","2015-04-13","2015-04-15","2"
"LUCENE-1394","2008-09-19","2008-09-19","0"
"SOLR-1498","2009-10-08","2009-10-10","2"
"SOLR-4748","2013-04-22","2013-04-22","0"
"LUCENE-5262","2013-10-07","2013-10-07","0"
"SOLR-5191","2013-08-27","2013-09-05","9"
"LUCENE-2591","2010-08-09","2010-08-09","0"
"LUCENE-2411","2010-04-22","2012-09-18","880"
"SOLR-1445","2009-09-18","2009-09-22","4"
"SOLR-3757","2012-08-24","2012-08-28","4"
"LUCENE-5037","2013-06-06","2013-06-06","0"
"LUCENE-2767","2010-11-16","2010-11-16","0"
"SOLR-2550","2011-05-27","2011-10-26","152"
"LUCENE-1393","2008-09-19","2008-09-22","3"
"LUCENE-4109","2012-06-04","2012-07-29","55"
"SOLR-5418","2013-11-02","2013-11-05","3"
"LUCENE-6395","2015-04-06","2015-04-06","0"
"LUCENE-3872","2012-03-15","2012-03-15","0"
"SOLR-1779","2010-02-18","2010-02-20","2"
"LUCENE-3403","2011-08-26","2011-08-27","1"
"SOLR-4265","2013-01-04","2013-01-06","2"
"SOLR-5423","2013-11-05","2014-02-25","112"
"LUCENE-1130","2008-01-11","2008-01-14","3"
"LUCENE-3462","2011-09-25","2011-10-01","6"
"LUCENE-1312","2008-06-22","2008-06-28","6"
"LUCENE-6165","2015-01-07","2015-01-08","1"
"LUCENE-914","2007-06-06","2011-01-27","1331"
"SOLR-2875","2011-11-04","2011-11-05","1"
"LUCENE-2513","2010-06-24","2010-10-29","127"
"LUCENE-6381","2015-03-31","2015-04-01","1"
"LUCENE-945","2007-06-27","2007-06-27","0"
"SOLR-6484","2014-09-05","2014-09-22","17"
"LUCENE-5671","2014-05-14","2014-05-14","0"
"SOLR-5697","2014-02-05","2014-02-12","7"
"LUCENE-6314","2015-03-01","2015-03-01","0"
"SOLR-3432","2012-05-03","2012-08-21","110"
"LUCENE-4615","2012-12-10","2012-12-11","1"
"SOLR-883","2008-11-26","2009-05-20","175"
"SOLR-3046","2012-01-18","2012-03-27","69"
"LUCENE-2730","2010-10-30","2010-10-31","1"
"SOLR-823","2008-10-22","2008-10-23","1"
"SOLR-6452","2014-08-29","2014-09-12","14"
"LUCENE-4022","2012-04-26","2012-05-09","13"
"LUCENE-5072","2013-06-22","2013-06-24","2"
"LUCENE-354","2005-03-03","2006-05-27","450"
"SOLR-7084","2015-02-06","2015-02-12","6"
"LUCENE-4840","2013-03-16","2013-03-16","0"
"LUCENE-4028","2012-05-04","2012-05-04","0"
"SOLR-616","2008-07-05","2008-07-20","15"
"SOLR-335","2007-08-12","2007-11-09","89"
"SOLR-5318","2013-10-08","2013-11-06","29"
"LUCENE-1199","2008-03-02","2008-03-02","0"
"LUCENE-1097","2007-12-20","2007-12-22","2"
"LUCENE-6051","2014-11-06","2014-11-07","1"
"SOLR-7664","2015-06-11","2015-06-23","12"
"LUCENE-1266","2008-04-18","2008-04-18","0"
"SOLR-35","2006-07-19","2006-07-19","0"
"SOLR-435","2007-12-12","2012-04-01","1572"
"LUCENE-3417","2011-09-06","2011-09-08","2"
"LUCENE-4149","2012-06-16","2012-06-18","2"
"LUCENE-2255","2010-02-08","2010-02-08","0"
"LUCENE-5018","2013-05-27","2013-05-28","1"
"SOLR-3791","2012-09-05","2012-09-14","9"
"LUCENE-3969","2012-04-09","2012-04-19","10"
"SOLR-1843","2010-03-24","2012-01-05","652"
"LUCENE-4443","2012-09-28","2012-09-28","0"
"LUCENE-61","2002-09-24","2006-05-27","1341"
"SOLR-3024","2012-01-10","2012-01-10","0"
"LUCENE-5221","2013-09-17","2013-09-18","1"
"SOLR-3311","2012-04-03","2012-04-04","1"
"LUCENE-2299","2010-03-07","2010-06-01","86"
"SOLR-6718","2014-11-07","2014-12-19","42"
"LUCENE-4415","2012-09-22","2012-09-22","0"
"SOLR-5618","2014-01-08","2014-01-10","2"
"LUCENE-5447","2014-02-14","2014-02-19","5"
"LUCENE-5818","2014-07-11","2014-07-11","0"
"SOLR-297","2007-07-10","2007-07-11","1"
"LUCENE-1321","2008-06-30","2008-07-01","1"
"LUCENE-748","2006-12-15","2006-12-19","4"
"SOLR-6704","2014-11-04","2014-11-05","1"
"SOLR-2830","2011-10-13","2011-10-14","1"
"SOLR-803","2008-10-06","2008-10-27","21"
"LUCENE-4152","2012-06-18","2012-08-14","57"
"SOLR-2056","2010-08-18","2010-08-18","0"
"SOLR-2557","2011-05-30","2011-05-30","0"
"SOLR-6447","2014-08-28","2014-09-05","8"
"LUCENE-175","2004-02-03","2006-05-27","844"
"LUCENE-4351","2012-09-02","2012-09-08","6"
"SOLR-4127","2012-11-29","2012-12-11","12"
"LUCENE-1903","2009-09-08","2009-09-09","1"
"SOLR-4551","2013-03-10","2013-03-18","8"
"LUCENE-14","2002-02-08","2005-09-03","1303"
"SOLR-3241","2012-03-13","2012-03-14","1"
"LUCENE-1397","2008-09-20","2008-09-22","2"
"SOLR-4418","2013-02-08","2013-07-30","172"
"LUCENE-2424","2010-04-30","2010-06-01","32"
"SOLR-6945","2015-01-09","2015-01-10","1"
"SOLR-612","2008-06-28","2008-07-21","23"
"LUCENE-3920","2012-03-26","2013-04-26","396"
"SOLR-3370","2012-04-18","2012-05-04","16"
"LUCENE-483","2006-01-05","2006-01-09","4"
"LUCENE-1228","2008-03-13","2008-03-14","1"
"SOLR-2172","2010-10-18","2010-10-18","0"
"SOLR-3521","2012-06-07","2012-06-07","0"
"LUCENE-1253","2008-03-30","2011-01-30","1036"
"LUCENE-3841","2012-03-02","2012-03-14","12"
"SOLR-5561","2013-12-19","2014-02-10","53"
"LUCENE-5950","2014-09-15","2014-11-21","67"
"SOLR-4019","2012-10-31","2012-11-05","5"
"SOLR-5978","2014-04-09","2014-04-10","1"
"SOLR-2891","2011-11-11","2012-01-22","72"
"LUCENE-3344","2011-07-26","2011-07-26","0"
"LUCENE-6411","2015-04-08","2015-04-12","4"
"LUCENE-5788","2014-06-25","2014-07-29","34"
"SOLR-2766","2011-09-14","2011-09-16","2"
"SOLR-369","2007-10-01","2007-10-01","0"
"LUCENE-62","2002-09-28","2006-05-27","1337"
"SOLR-1299","2009-07-21","2009-08-04","14"
"LUCENE-985","2007-08-17","2007-08-18","1"
"SOLR-3883","2012-09-24","2012-09-27","3"
"LUCENE-5780","2014-06-20","2014-06-20","0"
"LUCENE-3649","2011-12-15","2012-01-01","17"
"SOLR-5354","2013-10-16","2013-12-03","48"
"SOLR-3746","2012-08-20","2012-08-21","1"
"LUCENE-4137","2012-06-11","2012-06-13","2"
"SOLR-4625","2013-03-21","2013-03-21","0"
"LUCENE-3885","2012-03-19","2012-08-03","137"
"LUCENE-1828","2009-08-20","2009-08-21","1"
"LUCENE-717","2006-11-19","2006-11-28","9"
"LUCENE-1071","2007-11-29","2007-11-29","0"
"SOLR-3774","2012-08-31","2014-11-19","810"
"SOLR-5843","2014-03-09","2014-07-19","132"
"LUCENE-3390","2011-08-22","2011-09-21","30"
"SOLR-3956","2012-10-16","2013-03-28","163"
"SOLR-5954","2014-04-03","2014-04-16","13"
"SOLR-3691","2012-07-31","2012-09-11","42"
"SOLR-1824","2010-03-15","2010-05-18","64"
"LUCENE-4660","2013-01-04","2013-01-04","0"
"LUCENE-1642","2009-05-19","2009-06-11","23"
"LUCENE-5544","2014-03-21","2014-03-21","0"
"SOLR-3611","2012-07-09","2012-09-04","57"
"SOLR-3620","2012-07-13","2012-07-16","3"
"LUCENE-1449","2008-11-11","2008-11-11","0"
"SOLR-4353","2013-01-25","2013-01-25","0"
"LUCENE-5217","2013-09-15","2013-11-14","60"
"SOLR-220","2007-04-29","2007-04-29","0"
"SOLR-6833","2014-12-10","2014-12-19","9"
"LUCENE-5475","2014-02-26","2014-02-26","0"
"SOLR-424","2007-11-29","2008-06-19","203"
"LUCENE-4442","2012-09-27","2013-01-11","106"
"SOLR-7266","2015-03-18","2015-04-01","14"
"SOLR-4371","2013-01-28","2013-03-14","45"
"LUCENE-6015","2014-10-20","2014-10-21","1"
"SOLR-6587","2014-10-03","2014-10-04","1"
"LUCENE-4023","2012-04-26","2012-04-27","1"
"LUCENE-4810","2013-03-02","2013-04-22","51"
"LUCENE-3738","2012-01-31","2012-04-02","62"
"LUCENE-2249","2010-02-04","2010-10-29","267"
"SOLR-1126","2009-04-24","2009-04-24","0"
"LUCENE-4878","2013-03-25","2013-03-25","0"
"SOLR-4992","2013-07-03","2014-01-20","201"
"LUCENE-6038","2014-10-31","2014-11-05","5"
"SOLR-2814","2011-10-06","2011-10-12","6"
"SOLR-74","2006-11-28","2006-12-16","18"
"LUCENE-5636","2014-05-01","2014-05-21","20"
"SOLR-3298","2012-03-30","2012-03-30","0"
"SOLR-1584","2009-11-21","2009-11-23","2"
"LUCENE-5708","2014-05-27","2014-05-30","3"
"SOLR-4297","2013-01-11","2013-03-14","62"
"LUCENE-540","2006-04-06","2006-04-06","0"
"SOLR-4853","2013-05-23","2013-06-03","11"
"LUCENE-227","2004-05-30","2006-05-27","727"
"LUCENE-526","2006-03-20","2006-04-06","17"
"SOLR-6017","2014-04-25","2014-04-25","0"
"SOLR-2427","2011-03-15","2011-03-15","0"
"SOLR-501","2008-03-07","2008-07-12","127"
"LUCENE-490","2006-01-26","2006-01-26","0"
"SOLR-5675","2014-01-29","2014-02-13","15"
"LUCENE-4992","2013-05-09","2013-05-22","13"
"LUCENE-5465","2014-02-21","2014-02-21","0"
"LUCENE-508","2006-03-02","2008-01-07","676"
"SOLR-6592","2014-10-06","2014-10-13","7"
"LUCENE-3295","2011-07-08","2011-07-10","2"
"SOLR-3349","2012-04-11","2012-06-01","51"
"SOLR-1983","2010-07-03","2011-01-29","210"
"LUCENE-4030","2012-05-04","2012-05-04","0"
"LUCENE-6299","2015-02-25","2015-02-27","2"
"SOLR-3352","2012-04-12","2012-04-13","1"
"SOLR-1096","2009-03-31","2009-04-13","13"
"SOLR-4092","2012-11-18","2012-11-18","0"
"SOLR-2719","2011-08-19","2012-03-13","207"
"SOLR-7674","2015-06-13","2015-06-13","0"
"LUCENE-1062","2007-11-20","2007-11-23","3"
"SOLR-686","2008-08-08","2008-08-09","1"
"LUCENE-3519","2011-10-14","2011-10-14","0"
"SOLR-4932","2013-06-17","2013-06-18","1"
"LUCENE-295","2004-10-22","2006-05-27","582"
"SOLR-2579","2011-06-07","2011-06-10","3"
"LUCENE-241","2004-07-12","2006-05-27","684"
"LUCENE-3338","2011-07-24","2011-08-01","8"
"SOLR-2684","2011-07-29","2011-08-01","3"
"LUCENE-6125","2014-12-19","2014-12-22","3"
"SOLR-1934","2010-05-30","2010-06-25","26"
"SOLR-7225","2015-03-10","2015-04-23","44"
"LUCENE-4913","2013-04-06","2013-04-07","1"
"LUCENE-6454","2015-04-27","2015-04-30","3"
"LUCENE-3536","2011-10-25","2011-10-25","0"
"SOLR-838","2008-11-06","2008-11-07","1"
"SOLR-3295","2012-03-29","2012-04-03","5"
"LUCENE-49","2002-08-12","2006-05-27","1384"
"SOLR-1091","2009-03-27","2009-09-15","172"
